f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14
4224.615234,4178.974121,4190.769043,4123.589844,4187.692383,4195.897461,4234.358887,4190.769043,4232.820313,4185.12793,4187.692383,4192.820313,4211.794922,4209.743652
4204.102539,4167.692383,4168.205078,4112.820313,4174.871582,4192.307617,4231.281738,4184.615234,4214.358887,4191.794922,4185.641113,4162.05127,4207.179199,4177.436035
4181.025391,4178.461426,4171.281738,4093.333252,4184.102539,4182.05127,4230.256348,4178.461426,4198.461426,4188.717773,4180.512695,4162.563965,4184.102539,4157.436035
4187.692383,4176.922852,4193.846191,4066.153809,4198.461426,4169.743652,4223.589844,4160.512695,4199.487305,4183.589844,4184.615234,4167.692383,4172.820313,4169.230469
4190.769043,4166.666504,4195.384277,4069.230713,4197.436035,4168.717773,4229.230469,4163.589844,4194.871582,4194.358887,4182.563965,4156.922852,4183.07666,4171.281738
4171.794922,4167.692383,4190.256348,4073.845947,4192.307617,4169.230469,4231.281738,4184.615234,4198.461426,4198.461426,4183.589844,4150.769043,4198.461426,4164.615234
4162.05127,4169.230469,4239.487305,4051.281982,4196.922852,4174.358887,4226.153809,4186.666504,4213.333008,4191.281738,4187.692383,4173.333008,4186.666504,4174.871582
4169.230469,4162.563965,4230.769043,4053.845947,4190.256348,4188.717773,4222.05127,4179.487305,4217.436035,4194.358887,4185.641113,4176.922852,4177.436035,4181.538574
4173.846191,4168.717773,4177.436035,4083.5896,4185.641113,4202.563965,4224.102539,4198.461426,4215.897461,4194.871582,4187.179199,4170.256348,4211.794922,4186.153809
4171.281738,4175.897461,4180,4083.5896,4198.461426,4201.025391,4227.692383,4211.794922,4223.589844,4188.205078,4197.94873,4187.179199,4228.717773,4193.333008
4170.769043,4169.230469,4177.436035,4064.615234,4197.436035,4192.307617,4221.025391,4195.384277,4232.307617,4191.281738,4203.07666,4188.205078,4203.589844,4183.589844
4172.307617,4170.769043,4174.358887,4064.615234,4183.589844,4194.871582,4223.589844,4190.769043,4218.974121,4195.384277,4193.333008,4180,4199.487305,4166.666504
4168.717773,4181.025391,4176.410156,4082.563965,4182.05127,4203.07666,4231.281738,4204.615234,4211.281738,4185.641113,4193.333008,4176.922852,4216.922852,4163.589844
4171.281738,4191.794922,4178.461426,4092.820313,4200.512695,4204.615234,4235.384277,4212.820313,4228.717773,4181.538574,4207.692383,4175.384277,4215.384277,4180.512695
4167.179199,4200,4204.615234,4080.512695,4209.743652,4197.436035,4238.461426,4204.615234,4229.743652,4192.307617,4202.05127,4171.281738,4203.07666,4185.641113
4145.641113,4197.94873,4225.641113,4062.05127,4197.94873,4188.717773,4231.281738,4184.102539,4210.769043,4197.436035,4183.07666,4163.589844,4196.410156,4167.179199
4138.461426,4189.230469,4237.94873,4067.179443,4206.666504,4188.717773,4232.307617,4187.179199,4209.230469,4190.256348,4188.205078,4178.461426,4214.358887,4168.205078
4154.871582,4179.487305,4232.820313,4081.53833,4221.025391,4183.07666,4232.820313,4191.794922,4221.025391,4185.641113,4205.12793,4187.692383,4229.230469,4192.820313
4168.717773,4170.256348,4267.179199,4069.743408,4224.102539,4174.358887,4233.333008,4172.307617,4212.820313,4195.897461,4195.384277,4191.281738,4198.461426,4198.461426
4167.179199,4165.12793,4289.743652,4045.128174,4223.589844,4174.358887,4236.410156,4157.436035,4189.743652,4204.102539,4181.025391,4210.769043,4164.102539,4181.025391
4153.846191,4180,4152.820313,4053.845947,4184.102539,4184.102539,4216.410156,4167.692383,4194.871582,4195.384277,4191.794922,4197.94873,4183.07666,4185.12793
4147.179199,4198.461426,4042.05127,4091.794678,4154.871582,4192.307617,4200,4191.794922,4209.230469,4187.692383,4206.153809,4151.281738,4227.179199,4195.897461
4150.256348,4184.615234,4072.820313,4091.794678,4167.692383,4185.641113,4195.384277,4197.436035,4206.153809,4186.153809,4201.538574,4125.12793,4224.615234,4180
4144.615234,4169.230469,4108.205078,4070.769043,4169.230469,4170.769043,4189.743652,4182.563965,4195.384277,4185.12793,4184.102539,4130.769043,4204.102539,4169.230469
4145.641113,4188.205078,4134.358887,4093.333252,4167.692383,4164.615234,4200.512695,4170.769043,4194.871582,4191.281738,4181.538574,4154.358887,4221.538574,4187.692383
4167.692383,4204.615234,4161.025391,4123.589844,4176.922852,4167.179199,4216.922852,4177.436035,4215.897461,4192.820313,4200,4170.769043,4243.07666,4207.692383
4176.410156,4180,4197.436035,4123.589844,4186.153809,4165.12793,4215.384277,4178.974121,4214.871582,4188.717773,4195.384277,4162.05127,4235.897461,4192.820313
4157.94873,4154.358887,4206.666504,4107.692383,4184.615234,4175.897461,4207.179199,4166.153809,4189.743652,4191.794922,4178.974121,4158.461426,4220,4180.512695
4152.820313,4174.358887,4189.743652,4111.281738,4185.641113,4188.717773,4212.820313,4174.358887,4191.794922,4193.333008,4181.025391,4170.769043,4229.743652,4188.205078
4169.230469,4186.153809,4226.666504,4117.436035,4202.563965,4171.281738,4215.897461,4170.256348,4203.07666,4193.846191,4181.538574,4171.794922,4237.94873,4178.974121
4161.538574,4173.846191,4230.256348,4105.12793,4204.615234,4171.794922,4206.153809,4153.333008,4195.384277,4195.384277,4170.769043,4173.333008,4226.153809,4170.256348
4153.846191,4180.512695,4195.384277,4115.384277,4202.05127,4193.333008,4209.743652,4177.94873,4192.820313,4193.846191,4175.384277,4179.487305,4232.820313,4182.05127
4166.666504,4193.333008,4174.871582,4136.922852,4197.94873,4182.563965,4212.307617,4200,4209.230469,4192.820313,4196.410156,4171.281738,4252.820313,4192.307617
4160.512695,4197.436035,4168.717773,4131.281738,4188.205078,4163.07666,4201.025391,4177.94873,4212.307617,4190.256348,4198.974121,4166.666504,4261.025391,4187.179199
4148.717773,4197.94873,4201.538574,4115.897461,4193.846191,4177.436035,4210.256348,4171.281738,4210.769043,4191.281738,4190.769043,4186.666504,4254.871582,4185.641113
4140.512695,4193.333008,4172.307617,4133.846191,4185.641113,4186.666504,4218.974121,4194.871582,4209.230469,4195.897461,4183.07666,4185.641113,4249.230469,4189.743652
4144.102539,4186.666504,4149.743652,4160,4176.922852,4171.794922,4205.641113,4194.871582,4194.871582,4194.871582,4177.94873,4157.436035,4246.153809,4176.922852
4153.333008,4196.410156,4197.436035,4147.179199,4191.281738,4178.974121,4206.153809,4183.07666,4191.794922,4189.230469,4192.820313,4162.05127,4246.666504,4175.384277
4140,4205.12793,4207.179199,4132.820313,4198.974121,4185.12793,4213.846191,4176.410156,4200.512695,4190.256348,4197.436035,4176.922852,4254.358887,4187.179199
4140.512695,4200,4184.615234,4143.07666,4194.358887,4168.717773,4210.256348,4154.871582,4209.743652,4190.256348,4180,4172.307617,4243.589844,4182.563965
4149.230469,4200.512695,4167.179199,4153.846191,4192.307617,4169.743652,4206.666504,4153.846191,4209.230469,4189.230469,4164.615234,4164.615234,4235.384277,4171.281738
4143.589844,4183.589844,4201.538574,4145.641113,4195.384277,4180.512695,4206.666504,4175.897461,4203.07666,4195.384277,4167.179199,4164.615234,4257.436035,4176.410156
4146.666504,4170.769043,4240,4136.922852,4193.333008,4166.666504,4203.07666,4174.358887,4206.153809,4196.410156,4183.589844,4173.333008,4252.820313,4186.666504
4146.153809,4190.256348,4203.589844,4130.769043,4193.846191,4165.641113,4199.487305,4164.615234,4199.487305,4195.897461,4189.230469,4169.230469,4220,4177.94873
4136.922852,4206.153809,4171.281738,4137.94873,4193.846191,4198.974121,4205.12793,4164.615234,4199.487305,4194.871582,4180.512695,4170.769043,4232.307617,4182.05127
4156.410156,4197.436035,4178.461426,4168.717773,4177.94873,4201.538574,4203.07666,4168.717773,4228.717773,4184.615234,4189.743652,4178.974121,4273.846191,4199.487305
4180,4192.307617,4186.666504,4183.589844,4175.897461,4180.512695,4200.512695,4190.256348,4233.333008,4183.07666,4206.153809,4174.871582,4279.487305,4191.281738
4170.769043,4214.358887,4176.410156,4179.487305,4190.256348,4190.256348,4207.692383,4207.179199,4200.512695,4196.410156,4190.769043,4174.358887,4268.717773,4174.871582
4161.538574,4223.07666,4179.487305,4182.05127,4189.230469,4211.281738,4207.179199,4193.333008,4207.179199,4197.94873,4178.461426,4176.922852,4269.743652,4181.538574
4162.05127,4187.179199,4216.410156,4182.563965,4188.205078,4202.563965,4206.666504,4184.102539,4238.461426,4189.230469,4189.743652,4171.794922,4264.102539,4185.641113
4150.256348,4176.922852,4212.307617,4190.256348,4193.333008,4183.07666,4214.358887,4199.487305,4227.179199,4190.256348,4178.461426,4158.461426,4256.410156,4171.281738
4148.205078,4213.333008,4187.179199,4201.025391,4197.94873,4186.153809,4217.94873,4208.717773,4215.384277,4201.025391,4169.230469,4163.07666,4253.846191,4178.974121
4152.820313,4217.94873,4192.307617,4187.179199,4201.025391,4195.897461,4212.307617,4194.871582,4236.922852,4206.153809,4185.641113,4182.05127,4255.384277,4201.025391
4142.05127,4194.871582,4185.641113,4174.358887,4194.358887,4197.436035,4202.05127,4182.563965,4239.487305,4198.461426,4186.666504,4173.846191,4269.743652,4187.692383
4139.487305,4195.384277,4178.461426,4188.205078,4184.615234,4204.615234,4201.025391,4188.205078,4212.307617,4188.205078,4167.692383,4160,4268.205078,4162.05127
4146.153809,4196.410156,4187.692383,4188.205078,4177.94873,4202.563965,4196.922852,4184.102539,4198.461426,4191.281738,4152.820313,4158.461426,4255.384277,4162.05127
4133.846191,4177.94873,4196.922852,4167.692383,4184.615234,4182.563965,4192.307617,4169.230469,4202.563965,4196.922852,4158.974121,4164.102539,4252.820313,4171.794922
4115.384277,4164.102539,4175.384277,4158.974121,4189.230469,4181.025391,4194.358887,4165.12793,4198.974121,4190.256348,4161.025391,4163.07666,4243.07666,4156.922852
4122.563965,4173.333008,4157.436035,4168.205078,4184.102539,4191.794922,4191.794922,4170.769043,4201.538574,4184.615234,4147.692383,4149.743652,4256.410156,4132.307617
4141.025391,4181.538574,4201.538574,4164.615234,4196.410156,4168.205078,4190.256348,4176.922852,4216.922852,4187.179199,4147.179199,4147.692383,4296.922852,4130.769043
4134.358887,4189.743652,4221.538574,4158.974121,4206.153809,4146.153809,4197.94873,4180.512695,4219.487305,4192.820313,4163.07666,4160,4290.256348,4149.743652
4131.281738,4208.205078,4202.563965,4185.641113,4187.692383,4186.153809,4203.589844,4187.179199,4212.307617,4197.436035,4170.769043,4167.179199,4276.410156,4173.333008
4151.281738,4211.281738,4203.589844,4208.717773,4176.922852,4220.512695,4203.589844,4189.743652,4217.94873,4195.897461,4168.717773,4173.846191,4306.153809,4186.666504
4149.743652,4185.12793,4188.205078,4201.025391,4187.692383,4184.102539,4197.436035,4176.410156,4221.025391,4192.820313,4173.333008,4172.820313,4321.538574,4186.666504
4133.846191,4176.922852,4151.281738,4204.615234,4197.94873,4166.666504,4201.025391,4175.897461,4214.871582,4198.461426,4170.769043,4165.12793,4332.820313,4189.743652
4143.589844,4200.512695,4121.025391,4211.794922,4193.846191,4205.641113,4206.153809,4191.794922,4214.358887,4201.538574,4155.897461,4157.436035,4349.743652,4184.615234
4151.794922,4212.307617,4131.794922,4202.05127,4185.12793,4208.717773,4194.871582,4190.769043,4215.897461,4196.410156,4147.179199,4153.333008,4330.256348,4167.179199
4140,4207.179199,4186.153809,4202.05127,4186.666504,4176.410156,4192.307617,4178.974121,4211.281738,4191.281738,4164.615234,4169.743652,4312.307617,4167.179199
4128.717773,4204.102539,4189.743652,4204.102539,4189.230469,4189.743652,4202.05127,4182.05127,4203.07666,4187.179199,4167.692383,4177.94873,4316.922852,4173.333008
4139.487305,4196.410156,4171.281738,4194.358887,4184.102539,4216.922852,4201.538574,4189.743652,4204.102539,4185.12793,4143.589844,4159.487305,4310.769043,4171.281738
4152.307617,4176.410156,4199.487305,4201.025391,4183.07666,4190.256348,4194.358887,4184.615234,4216.410156,4189.743652,4156.922852,4150.256348,4304.102539,4171.281738
4149.743652,4182.563965,4223.589844,4231.281738,4195.897461,4161.025391,4198.974121,4185.12793,4213.333008,4194.871582,4175.897461,4156.922852,4311.281738,4165.12793
4150.769043,4223.589844,4218.974121,4245.12793,4203.07666,4177.94873,4211.281738,4209.743652,4206.153809,4194.871582,4157.436035,4171.281738,4307.179199,4159.487305
4151.794922,4212.820313,4178.974121,4213.846191,4188.717773,4189.743652,4201.538574,4215.384277,4217.94873,4187.179199,4142.563965,4171.794922,4290.256348,4171.281738
4148.205078,4172.307617,4150.256348,4194.358887,4185.641113,4175.897461,4193.846191,4197.94873,4222.563965,4187.179199,4150.769043,4159.487305,4296.922852,4180
4149.743652,4188.717773,4159.487305,4217.436035,4188.717773,4182.563965,4203.589844,4197.94873,4214.871582,4197.436035,4150.769043,4155.384277,4313.333008,4171.794922
4145.12793,4211.281738,4163.589844,4220.512695,4176.410156,4207.179199,4201.025391,4205.12793,4216.410156,4193.846191,4144.102539,4162.05127,4321.025391,4167.692383
4123.589844,4188.717773,4155.897461,4188.205078,4177.94873,4203.589844,4193.333008,4190.769043,4206.666504,4188.205078,4145.641113,4165.641113,4307.692383,4170.769043
4113.333008,4172.820313,4144.102539,4170.256348,4187.692383,4184.102539,4191.281738,4165.12793,4191.794922,4196.410156,4136.922852,4149.743652,4264.615234,4165.12793
4133.333008,4182.563965,4170.769043,4178.461426,4193.333008,4184.615234,4192.307617,4171.281738,4206.153809,4196.922852,4133.846191,4144.615234,4270.256348,4165.12793
4145.641113,4200,4206.666504,4181.538574,4198.461426,4189.743652,4197.94873,4198.461426,4222.05127,4189.230469,4151.794922,4170.256348,4329.743652,4180
4134.871582,4227.179199,4198.461426,4180,4195.384277,4181.025391,4202.563965,4206.153809,4207.692383,4193.846191,4155.897461,4183.589844,4340.512695,4184.615234
4130.769043,4224.615234,4212.820313,4174.358887,4198.974121,4170.769043,4197.94873,4189.230469,4194.871582,4200.512695,4142.563965,4168.717773,4289.743652,4170.769043
4130.769043,4201.538574,4215.897461,4162.05127,4197.436035,4186.666504,4192.820313,4192.820313,4206.666504,4197.94873,4149.230469,4165.12793,4276.410156,4169.743652
4135.384277,4209.743652,4189.230469,4158.461426,4186.153809,4208.717773,4200.512695,4228.717773,4226.153809,4196.410156,4161.025391,4170.769043,4304.615234,4175.897461
4140,4212.307617,4188.717773,4149.230469,4190.769043,4194.871582,4202.563965,4223.07666,4218.461426,4189.230469,4143.589844,4160,4302.05127,4159.487305
4122.563965,4197.436035,4182.563965,4140,4203.07666,4180,4195.384277,4190.256348,4203.07666,4187.179199,4135.384277,4148.205078,4291.281738,4143.07666
4106.153809,4205.12793,4161.538574,4141.025391,4192.307617,4195.897461,4195.897461,4191.281738,4218.461426,4200.512695,4150.769043,4153.846191,4301.538574,4153.333008
4107.179199,4212.820313,4152.307617,4131.794922,4173.333008,4190.769043,4194.358887,4198.461426,4225.641113,4203.589844,4154.871582,4155.897461,4313.846191,4157.94873
4104.615234,4199.487305,4163.589844,4111.281738,4187.179199,4179.487305,4190.256348,4184.615234,4197.436035,4192.820313,4156.410156,4152.820313,4307.179199,4151.281738
4101.025391,4205.641113,4179.487305,4104.615234,4199.487305,4193.846191,4189.743652,4172.820313,4189.743652,4189.230469,4157.436035,4157.94873,4297.94873,4161.025391
4115.897461,4222.563965,4189.230469,4121.538574,4184.102539,4183.589844,4181.025391,4177.94873,4220.512695,4191.281738,4155.384277,4161.025391,4307.692383,4168.205078
4130.769043,4222.563965,4204.102539,4143.07666,4185.641113,4165.12793,4178.461426,4199.487305,4222.563965,4189.230469,4157.436035,4166.153809,4317.436035,4156.410156
4127.692383,4217.436035,4217.94873,4147.179199,4199.487305,4170.256348,4187.179199,4203.07666,4201.538574,4185.12793,4159.487305,4162.563965,4302.563965,4151.794922
4120,4205.12793,4215.897461,4122.05127,4192.307617,4165.12793,4183.589844,4181.025391,4204.102539,4182.05127,4148.717773,4147.692383,4267.179199,4149.230469
4119.487305,4193.333008,4170.256348,4106.153809,4183.589844,4166.666504,4181.025391,4182.05127,4217.94873,4188.205078,4143.07666,4148.717773,4247.692383,4142.05127
4124.102539,4202.05127,4138.461426,4114.358887,4187.692383,4188.205078,4186.666504,4195.384277,4231.281738,4197.436035,4153.846191,4155.384277,4266.666504,4154.871582
4124.102539,4200.512695,4181.538574,4103.07666,4193.846191,4181.538574,4182.05127,4172.820313,4236.922852,4201.538574,4152.820313,4148.717773,4288.717773,4164.615234
4116.410156,4188.205078,4190.769043,4088.717773,4194.358887,4169.743652,4182.05127,4163.589844,4230.256348,4198.974121,4143.589844,4140.512695,4280,4151.281738
4118.974121,4215.384277,4140.512695,4119.487305,4191.794922,4185.641113,4196.922852,4199.487305,4229.230469,4197.436035,4156.922852,4157.94873,4280.512695,4164.102539
4121.538574,4238.974121,4148.205078,4143.589844,4190.769043,4191.794922,4196.410156,4189.743652,4230.769043,4201.538574,4180.512695,4180,4296.410156,4195.897461
4112.820313,4208.717773,4190.256348,4132.820313,4194.358887,4187.692383,4183.589844,4160,4219.487305,4198.974121,4174.358887,4174.358887,4297.94873,4183.07666
4128.717773,4205.12793,4198.461426,4142.05127,4194.871582,4197.94873,4190.769043,4195.897461,4217.94873,4186.666504,4163.07666,4171.794922,4300.512695,4170.769043
4155.897461,4246.666504,4195.384277,4166.666504,4194.871582,4211.281738,4201.538574,4229.230469,4229.230469,4187.179199,4172.307617,4183.07666,4309.230469,4192.307617
4143.07666,4235.384277,4208.205078,4152.820313,4205.12793,4203.07666,4191.794922,4199.487305,4212.820313,4199.487305,4169.743652,4165.12793,4295.897461,4175.384277
